iso3_alpha,iso_num,country,year,GDP_per_capita_PPP_constant_2011_international,GDP_PPP_current_international,GDP_PPP_constant_2017_international,GDP_per_capita_PPP_current_international,GDP_per_capita_PPP_constant_2017_international,GDP_current_LCU_,GDP_current,GDP_growth_annual,GDP_constant_2005,Coal_rentsof_GDP_,Inflation_GDP_deflator_annual,Inflation_GDP_deflator_linked_series_annual,GDP_deflator_base_year_varies_by_country_,GDP_deflator_linked_series_base_year_varies_by_country_,Forest_rentsof_GDP_,Mineral_rentsof_GDP_,GDP_current_US_,GDP_deflator_index_2000_100_US_series_,GDP_linked_series_current_LCU_,GDP_deflator_period_average_LCU_index_2000_100_,GDP_constant_2015_US_,GDP_growth_annual1,GDP_constant_LCU_,GDP_deflator_end_period_base_year_varies_by_country_,Natural_gas_rentsof_GDP_,GDP_per_capita_current_US_,GDP_per_capita_current_LCU_,GDP_per_capita_constant_2015_US_,GDP_per_capita_growth_annual,GDP_per_capita_constant_LCU_,GDP_per_capita_PPP_annual_growth,Oil_rentsof_GDP_,GDP_current_US_millions_seas_adj_,GDP_current_LCU_millions_seas_adj_,GDP_constant_2010_US_millions_seas_adj_,GDP_constant_2010_LCU_millions_seas_adj_,PPP_conversion_factor_GDP_LCU_per_international,Price_level_ratio_of_PPP_conversion_factor_GDP_to_market_exchange_rate,PPP_conversion_factor_private_consumption_LCU_per_international,gdp,pop
FSM,583,Micronesia,2006,NA,318379110.8,417376904.4,2886.457156,3783.981146,253541900,NA,NA,NA,NA,1.384708939,1.384708939,103.5107409,103.5107409,0.012487273,0,253541900,NA,253541900,NA,320564377.4,-0.081055293,244942600,NA,0,2298.636458,2298.636458,2906.269003,0.497798984,2220.674337,NA,NA,NA,NA,NA,NA,0.796352183,0.796352183,0.860950775,303198725.4,110301
FSM,583,Micronesia,2007,NA,321000409.4,409713091,2930.654141,3740.578927,256787200,NA,NA,NA,NA,3.174459935,3.174459935,106.7966479,106.7966479,0.018908833,0,256787200,NA,256787200,NA,314678221.4,-1.836185294,240445000,NA,0,2344.403462,2344.403462,2872.934132,-1.146998814,2195.203228,NA,NA,NA,NA,NA,NA,0.799959104,0.799959104,0.864748322,293619507,109532
PAK,586,Pakistan,1980,NA,NA,NA,NA,NA,2.34e+11,NA,NA,NA,0.099807197,9.008209361,NA,3.80929691,NA,0.343881461,0,23654444444,NA,NA,NA,60054003904,10.21570404,6.15e+12,NA,0.41483288,293.3918898,2904.579709,744.8645744,5.818348808,76249.75887,NA,0.608067628,NA,NA,NA,NA,NA,NA,NA,98523620596,80624057
PAK,586,Pakistan,1981,NA,NA,NA,NA,NA,2.78e+11,NA,NA,NA,0.129755808,10.07733958,NA,4.193172696,NA,0.261737598,0,28100606061,NA,NA,NA,64810739569,7.920763572,6.63e+12,NA,0.055333752,333.4583921,3301.238082,769.082523,3.25132238,78728.88434,NA,0.445263335,NA,NA,NA,NA,NA,NA,NA,1.06327e+11,84270202
PAK,586,Pakistan,1982,NA,NA,NA,NA,NA,3.24e+11,NA,NA,NA,0.137142822,9.371647737,NA,4.58614207,NA,0.360950059,0.000321438,30725971564,NA,NA,NA,69047733113,6.5374868,7.07e+12,NA,0,349.8417623,3690.830592,786.1681634,2.221561385,80477.89484,NA,0.305780402,NA,NA,NA,NA,NA,NA,NA,1.13279e+11,87828198
PAK,586,Pakistan,1983,NA,NA,NA,NA,NA,3.64e+11,NA,NA,NA,0.080578773,5.274083629,NA,4.828019038,NA,0.26468325,0.000314932,28691889764,NA,NA,NA,73728049698,6.778378339,7.55e+12,NA,0.201296467,315.0172659,4000.719277,809.4834055,2.965681287,82864.6127,NA,0.379294117,NA,NA,NA,NA,NA,NA,NA,1.20957e+11,91080372
PAK,586,Pakistan,1984,NA,NA,NA,NA,NA,4.2e+11,NA,NA,NA,0.067325857,9.653554452,NA,5.294094484,NA,0.217567306,0.000287753,31151825467,NA,NA,NA,77462527004,5.065205605,7.93e+12,NA,0.069572198,331.3887658,4465.795008,824.0355368,1.797705947,84354.27477,NA,0.385273995,NA,NA,NA,NA,NA,NA,NA,1.27084e+11,94003867
PAK,586,Pakistan,1985,NA,NA,NA,NA,NA,4.72e+11,NA,NA,NA,0.091891449,4.534942787,NA,5.53417864,NA,0.163743952,0.000263207,31144920844,NA,NA,NA,83343570902,7.592114699,8.53e+12,NA,0.074555172,320.67981,4861.50592,858.1367285,4.138315668,87845.12094,NA,0.851518488,NA,NA,NA,NA,NA,NA,NA,1.36732e+11,97121552
PAK,586,Pakistan,1986,NA,NA,NA,NA,NA,5.15e+11,NA,NA,NA,0.064461296,3.292000837,NA,5.716363848,NA,0.280229547,0.000240725,31899070056,NA,NA,NA,87928845525,5.501653664,9e+12,NA,0.314974531,317.0297983,5113.690647,873.8832861,1.834970708,89457.05318,NA,0.471893667,NA,NA,NA,NA,NA,NA,NA,1.44255e+11,100618523
PAK,586,Pakistan,1987,NA,NA,NA,NA,NA,5.72e+11,NA,NA,NA,0.041560259,4.518205778,NA,5.974640929,NA,0.246559445,0.000185476,33351529275,NA,NA,NA,93602316255,6.452343025,9.58e+12,NA,0.316268972,319.9153919,5491.347702,897.8545314,2.74307172,91910.92431,NA,0.627546252,NA,NA,NA,NA,NA,NA,NA,1.53562e+11,104251093
PAK,586,Pakistan,1988,NA,NA,NA,NA,NA,6.75e+11,NA,NA,NA,0.058383385,9.61756065,NA,6.549255644,NA,0.23176861,0.000162531,38472742808,NA,NA,NA,1.01e+11,7.62527878,1.03e+13,NA,0.211963221,356.3352154,6255.464706,933.0533581,3.920326229,95514.13238,NA,0.445922509,NA,NA,NA,NA,NA,NA,NA,1.65272e+11,107967838
PAK,586,Pakistan,1989,NA,NA,NA,NA,NA,7.7e+11,NA,NA,NA,0.063392843,8.585048017,NA,7.111512386,NA,0.238030852,0.000129944,40171106279,NA,NA,NA,1.06e+11,4.959768894,1.08e+13,NA,0.425579591,359.7292686,6893.009217,946.8599203,1.479718397,96927.47257,NA,0.722043753,NA,NA,NA,NA,NA,NA,NA,1.73469e+11,111670386
PAK,586,Pakistan,1990,NA,2.2e+11,3.72e+11,1907.439266,3220.287102,8.56e+11,NA,NA,NA,0.076482132,6.451999168,6.451999168,7.570347106,12.2626737,0.318424171,0.000193009,40010423970,NA,1.39e+12,NA,1.1e+11,4.458586815,1.13e+13,NA,0.509832489,346.6685155,7416.279553,956.9938447,1.070266491,97964.85483,NA,1.214846853,NA,NA,NA,NA,6.298030401,0.294396784,7.058028411,1.81203e+11,115414069
PAK,586,Pakistan,1991,NA,2.39e+11,3.9e+11,2005.895144,3275.728987,1.02e+12,NA,NA,NA,0.072089458,13.49241625,13.49241625,8.591769849,13.91720468,0.268178156,0,45625336680,NA,1.65e+12,NA,1.16e+11,5.061567759,1.19e+13,NA,0.355867741,382.7514315,8561.824185,973.4698736,1.721644178,99651.46105,NA,0.604785839,NA,NA,NA,NA,6.913969475,0.309085033,7.569686141,1.90375e+11,119203569
PAK,586,Pakistan,1992,NA,2.63e+11,4.21e+11,2152.432225,3436.713806,1.21e+12,NA,NA,NA,0.061063453,10.20140776,10.20140776,9.468251326,15.33695547,0.263807935,0,48884671947,NA,1.96e+12,NA,1.25e+11,7.705897817,1.28e+13,NA,0.369116333,399.4655807,9898.943641,1021.310788,4.914473074,104548.8053,NA,0.566738015,NA,NA,NA,NA,7.449527805,0.300620961,8.045798021,2.05045e+11,122375179
PAK,586,Pakistan,1993,NA,2.74e+11,4.28e+11,2185.543148,3408.781669,1.34e+12,NA,NA,NA,0.044587572,8.838553128,8.838553128,10.30510775,16.69252043,0.223178667,0,51809999353,NA,2.17e+12,NA,1.27e+11,1.757747698,1.3e+13,NA,0.373578972,412.6753983,10686.30166,1013.010012,-0.812757165,103699.0774,NA,0.438293444,NA,NA,NA,NA,7.920223259,0.305857105,8.594576526,2.08649e+11,125546615
PAK,586,Pakistan,1994,NA,2.91e+11,4.44e+11,2249.37071,3434.989387,1.57e+12,NA,NA,NA,0.042066973,13.02841605,13.02841605,11.64770006,18.86729144,0.188064146,0,52293470813,NA,2.55e+12,NA,1.32e+11,3.737415558,1.35e+13,NA,0.462961152,404.6068674,12171.42101,1020.798331,0.768829473,104496.3464,NA,0.405537823,NA,NA,NA,NA,8.764953744,0.291367826,9.412154039,2.16447e+11,129245139
PAK,586,Pakistan,1995,NA,3.12e+11,4.66e+11,2340.380403,3500.573178,1.87e+12,NA,NA,NA,0.069499376,13.00648447,13.00648447,13.16265636,21.32126277,0.192060995,0.00902476,60636071684,NA,3.02e+12,NA,1.38e+11,4.962609146,1.42e+13,NA,0.488320153,455.5079732,14017.10772,1040.288297,1.909286568,106491.4811,NA,0.436079561,NA,NA,NA,NA,9.701554711,0.315267287,10.28540197,2.27189e+11,133117476
PAK,586,Pakistan,1996,NA,3.33e+11,4.89e+11,2423.765061,3560.116615,2.12e+12,NA,NA,NA,0.058426635,8.373609995,8.373609995,14.26484587,23.10662216,0.216256232,0.003255828,63320170084,NA,3.43e+12,NA,1.45e+11,4.846581287,1.49e+13,NA,0.539939109,461.4002095,15449.23624,1057.983211,1.700962519,108302.8613,NA,0.521201638,NA,NA,NA,NA,10.32490045,0.308359012,11.02910432,2.382e+11,137234810
PAK,586,Pakistan,1997,NA,3.42e+11,4.94e+11,2418.400588,3492.019027,2.43e+12,NA,NA,NA,0.044943479,13.38351464,13.38351464,16.1739836,26.19910032,0.213935399,0.000236151,62433340468,NA,3.93e+12,NA,1.47e+11,1.014396011,1.5e+13,NA,0.516996204,441.7549177,17181.8256,1037.746204,-1.912790954,106231.254,NA,0.4771238,NA,NA,NA,NA,11.5082807,0.295884716,12.00312348,2.40616e+11,141330267
PAK,586,Pakistan,1998,NA,3.54e+11,5.06e+11,2436.475627,3479.018756,2.68e+12,NA,NA,NA,0.041289824,7.526036896,7.526036896,17.39124358,28.17085428,0.215857099,0.000280855,62191955814,NA,4.34e+12,NA,1.5e+11,2.550234298,1.54e+13,NA,0.590611202,427.5063275,18406.15668,1033.882828,-0.372285231,105835.7707,NA,0.235044427,NA,NA,NA,NA,12.23687215,0.284216872,12.5557778,2.46752e+11,145476106
PAK,586,Pakistan,1999,NA,3.73e+11,5.25e+11,2489.214837,3504.729181,2.94e+12,NA,NA,NA,0.02889891,5.862286184,5.862286184,18.41076805,29.82231038,0.241210511,0.001125589,62973857069,NA,4.76e+12,NA,1.56e+11,3.660132739,1.6e+13,NA,0.822703961,420.6826106,19629.1764,1041.523364,0.739013701,106617.9116,NA,0.410262654,NA,NA,NA,NA,12.77347541,0.273754684,12.79593948,2.55784e+11,149694462
PAK,586,Pakistan,2000,NA,3.97e+11,5.47e+11,2573.661128,3543.362586,5.15e+12,NA,NA,NA,0.029402318,68.010445,3.721049547,30.93201332,30.93201332,0.169241907,0.000907732,99484802345,NA,5.15e+12,NA,1.63e+11,4.260088011,1.66e+13,NA,1.064061088,644.457157,33342.60216,1053.004306,1.102322127,107793.1844,NA,0.575230608,NA,NA,NA,NA,12.95531948,0.250404822,12.91845736,2.6668e+11,154369924
PAK,586,Pakistan,2001,NA,4.21e+11,5.67e+11,2644.649314,3560.916824,5.66e+12,NA,NA,NA,0.051741044,6.012792434,6.012792434,32.79189108,32.79189108,0.197936218,0.000617452,97145618480,NA,5.66e+12,NA,1.68e+11,3.651350171,1.72e+13,NA,1.105862008,610.1432316,35522.53894,1058.221014,0.495411848,108327.2046,NA,0.499846316,NA,NA,NA,NA,13.43185229,0.230708559,12.95892284,2.71967e+11,159217727
PAK,586,Pakistan,2002,NA,4.39e+11,5.82e+11,2687.16716,3562.799723,6.03e+12,NA,NA,NA,0.035974557,3.921378571,3.921378571,34.07778527,34.07778527,0.229954226,0.000203993,97923302809,NA,6.03e+12,NA,1.73e+11,2.594816684,1.77e+13,NA,1.381039622,599.7894108,36935.03191,1058.780567,0.052876798,108384.4846,NA,0.552834728,NA,NA,NA,NA,13.74496997,0.223205099,13.17633523,2.80737e+11,163262807
PAK,586,Pakistan,2003,NA,4.72e+11,6.13e+11,2825.680791,3673.914375,6.58e+12,NA,NA,NA,0.035765162,3.55265808,3.55265808,35.28845246,35.28845246,0.20036654,0.00284709,1.12e+11,NA,6.58e+12,NA,1.82e+11,5.401310873,1.87e+13,NA,1.423729595,673.382966,39440.04032,1091.801238,3.118745379,111764.7207,NA,0.522591846,NA,NA,NA,NA,13.95771258,0.238308222,13.2593124,2.94342e+11,166876680
PAK,586,Pakistan,2004,NA,5.22e+11,6.61e+11,3059.742837,3874.061963,7.61e+12,NA,NA,NA,0.105631311,7.251342984,7.251342984,37.84733918,37.84733918,0.129746237,0.018778757,1.32e+11,NA,7.61e+12,NA,1.96e+11,7.83125557,2.01e+13,NA,1.533588854,774.7853357,44604.39178,1151.280409,5.447802213,117853.4416,NA,0.661270329,NA,NA,NA,NA,14.57782374,0.253219103,13.87495311,3.16031e+11,170648620
PAK,586,Pakistan,2005,NA,5.78e+11,7.09e+11,3313.016499,4067.216096,8.62e+12,NA,NA,NA,0.083456225,5.556081768,5.556081768,39.9501683,39.9501683,0.118703166,0.026983203,1.45e+11,NA,8.62e+12,NA,2.11e+11,7.276574436,2.16e+13,NA,1.748370502,832.7511375,49430.10892,1208.68129,4.985829705,123729.4135,NA,0.913653665,NA,NA,NA,NA,14.91997065,0.251357377,14.63592563,3.40262e+11,174372098
PAK,586,Pakistan,2006,NA,6.32e+11,7.52e+11,3546.645862,4223.776214,9.69e+12,NA,NA,NA,0.063388991,5.997638177,5.997638177,42.34623484,42.34623484,0.151494562,0.063706116,1.62e+11,NA,9.69e+12,NA,2.24e+11,6.051637676,2.29e+13,NA,1.580091877,909.0324033,54411.58895,1255.207288,3.849318916,128492.1532,NA,0.883595451,NA,NA,NA,NA,15.34170342,0.256307632,15.3016277,3.61282e+11,178069984
PAK,586,Pakistan,2007,NA,6.77e+11,7.86e+11,3724.035234,4318.045974,1.12e+13,NA,NA,NA,0.089995115,10.33132459,10.33132459,46.72116182,46.72116182,0.214651357,0.068544569,1.84e+11,NA,1.12e+13,NA,2.33e+11,4.44481434,2.39e+13,NA,0.910234349,1012.182794,61372.89398,1283.222051,2.2318834,131359.9482,NA,0.947147229,NA,NA,NA,NA,16.48021303,0.271797319,16.00770276,3.83011e+11,181924521
PAN,591,Panama,1980,NA,NA,NA,NA,NA,4614086400,NA,NA,NA,0,10.14050469,NA,38.41644634,NA,0.509247882,0,4614086400,NA,NA,NA,11093370334,13.08448173,12010705934,NA,0,2357.750154,2357.750154,5668.596845,10.4741602,6137.345794,NA,0,NA,NA,NA,NA,NA,NA,NA,12808676949,1956987
PAN,591,Panama,1981,NA,NA,NA,NA,NA,5222421500,NA,NA,NA,0,3.642165612,NA,39.81563694,NA,0.409213696,0,5222421500,NA,NA,NA,12114715803,9.206809454,13116508743,NA,0,2607.18005,2607.18005,6048.007682,6.69320551,6548.130961,NA,0,NA,NA,NA,NA,NA,NA,NA,13987947491,2003092
PAN,591,Panama,1982,NA,NA,NA,NA,NA,5769767900,NA,NA,NA,0,4.871684952,NA,41.75532933,NA,0.650738216,0,5769767900,NA,NA,NA,12762666100,5.348456438,13818039499,NA,0,2814.181852,2814.181852,6224.940751,2.925476932,6739.695022,NA,0,NA,NA,NA,NA,NA,NA,NA,14736086158,2050247
PAN,591,Panama,1983,NA,NA,NA,NA,NA,5923755900,NA,NA,NA,0,7.496956847,NA,44.88570835,NA,0.295184788,0,5923755900,NA,NA,NA,12189448265,-4.491364346,13197421000,NA,0,2822.853811,2822.853811,5808.650976,-6.68744959,6288.981315,NA,0,NA,NA,NA,NA,NA,NA,NA,14074235131,2098499
PAN,591,Panama,1984,NA,NA,NA,NA,NA,6183387100,NA,NA,NA,0,1.629263242,NA,45.6170147,NA,0.166557254,0,6183387100,NA,NA,NA,12519718169,2.709473773,13555001661,NA,0,2879.238835,2879.238835,5829.69466,0.362281773,6311.765148,NA,0,NA,NA,NA,NA,NA,NA,NA,14455572854,2147577
PAN,591,Panama,1985,NA,NA,NA,NA,NA,6541517100,NA,NA,NA,0,0.80956522,NA,45.98631418,NA,0.123443848,0,6541517100,NA,NA,NA,13138471894,4.942233652,14224921514,NA,0,2977.388971,2977.388971,5980.010557,2.578452307,6474.511002,NA,0,NA,NA,NA,NA,NA,NA,NA,15170000912,2197065
PAN,591,Panama,1986,NA,NA,NA,NA,NA,6797834200,NA,NA,NA,0,0.338449386,NA,46.14195458,NA,0.119525726,0,6797834200,NA,NA,NA,13607224747,3.567788228,14732436589,NA,0,3025.347225,3025.347225,6055.837553,1.268007728,6556.608302,NA,0,NA,NA,NA,NA,NA,NA,NA,15711234552,2246960
PAN,591,Panama,1987,NA,NA,NA,NA,NA,6827665300,NA,NA,NA,0,2.289302652,NA,47.19828357,NA,0.124543182,0,6827665300,NA,NA,NA,13361062502,-1.809055481,14465918638,NA,0,2972.128314,2972.128314,5816.15976,-3.957797585,6297.111017,NA,0,NA,NA,NA,NA,NA,NA,NA,15427009661,2297231
PAN,591,Panama,1988,NA,NA,NA,NA,NA,5902783400,NA,NA,NA,0,-0.191929168,NA,47.1076963,NA,0.129725446,0,5902783400,NA,NA,NA,11573373212,-13.37984378,12530401322,NA,0,2514.153933,2514.153933,4929.410382,-15.24630366,5337.034349,NA,0,NA,NA,NA,NA,NA,NA,NA,13362899521,2347821
PAN,591,Panama,1989,NA,NA,NA,NA,NA,5918469800,NA,NA,NA,0,-1.276558196,NA,46.50633914,NA,0.141060948,0,5918469800,NA,NA,NA,11754177888,1.562247005,12726157142,NA,0,2467.535308,2467.535308,4900.565507,-0.585158721,5305.804227,NA,0,NA,NA,NA,NA,NA,NA,NA,13571660882,2398535
PAN,591,Panama,1990,NA,12906945135,27901235221,5268.209681,11388.40802,6433967000,NA,NA,NA,0,0.565205375,0.565205375,46.76919547,48.4725316,0.270038518,0,6433967000,NA,6668292358,NA,12706147933,8.098993006,13756847719,NA,0,2626.14328,2626.14328,5186.250569,5.829634587,5615.113225,NA,0,NA,NA,NA,NA,0.516643736,0.516643736,0.619416377,14670828681,2449968
PAN,591,Panama,1991,NA,14600252457,30529254178,5835.330017,12201.72554,7074675500,NA,NA,NA,0,0.492796331,0.492796331,46.99967235,48.71140246,0.270515829,0,7074675500,NA,7332335489,NA,13902940741,9.419005777,15052606000,NA,0,2827.558388,2827.558388,5556.633193,7.141626105,6016.123617,NA,0,NA,NA,NA,NA,0.502206076,0.502206076,0.60171543,16052675688,2502044
PAN,591,Panama,1992,NA,16157725460,33033165962,6325.493,12931.96004,8042337700,NA,NA,NA,0,5.061059509,5.061059509,49.37835374,51.17671553,0.241444412,0,8042337700,NA,8335239989,NA,15043215473,8.201680161,16287172600,NA,0,3148.447531,3148.447531,5889.180034,5.984682258,6376.1695,NA,0,NA,NA,NA,NA,0.515867163,0.515867163,0.594682012,17369264137,2554382
PAN,591,Panama,1993,NA,17443135221,34835371049,6689.603801,13359.68721,8782585400,NA,NA,NA,0,3.554704731,3.554704731,51.13360841,52.99589665,0.186976706,0,8782585400,NA,9102447542,NA,15863934853,5.455744357,17175759100,NA,0,3368.202787,3368.202787,6083.965843,3.307520034,6587.062584,NA,0,NA,NA,NA,NA,0.52183552,0.52183552,0.580254335,18316887902,2607499
PAN,591,Panama,1994,NA,18323351028,35828230367,6884.893027,13462.25006,9365289800,NA,NA,NA,0,3.67974541,3.67974541,53.01519502,54.94601073,0.19057313,0,9365289800,NA,9706374062,NA,16316080332,2.850147101,17665293500,NA,0,3518.953402,3518.953402,6130.672688,0.767703927,6637.631722,NA,0,NA,NA,NA,NA,0.529727016,0.529727016,0.572682115,18838945549,2661385
PAN,591,Panama,1995,NA,19035230536,36455825881,7008.380329,13422.28519,9573813700,NA,NA,NA,0,0.466707102,0.466707102,53.2626207,55.20244766,0.243858603,0,9573813700,NA,9922492411,NA,16601885651,1.751678793,17974732700,NA,0,3524.881271,3524.881271,6112.472797,-0.296866143,6617.926841,NA,0,NA,NA,NA,NA,0.521269884,0.521269884,0.562592674,19168942354,2716067
PAN,591,Panama,1996,NA,20174519019,37943115284,7278.999619,13689.93835,9870494000,NA,NA,NA,0,-0.94238378,-0.94238378,52.7606824,54.68222875,0.174362001,0.000437663,9870494000,NA,10229977821,NA,17279193269,4.079702949,18708048400,NA,0,3561.290458,3561.290458,6234.36133,1.994095318,6749.89461,NA,0,NA,NA,NA,NA,0.507074187,0.507074187,0.553434936,19707701602,2771606
PAN,591,Panama,1997,NA,21848369550,40394616297,7725.753662,14283.85098,10677286100,NA,NA,NA,0,1.608839033,1.608839033,53.60951685,55.56197779,0.199540341,0.000660971,10677286100,NA,11066153324,NA,18395600278,6.46099034,19916773600,NA,0,3775.571536,3775.571536,6504.827552,4.338314816,7042.726288,NA,0,NA,NA,NA,NA,0.506497901,0.506497901,0.547954872,20981015259,2827992
PAN,591,Panama,1998,NA,23715940883,43360187390,8219.925808,15028.60566,11575486400,NA,NA,NA,0,0.997519103,0.997519103,54.14428203,56.11621913,0.137042182,0.013567038,11575486400,NA,11997066118,NA,19746113425,7.341500834,21378963700,NA,0,4012.054165,4012.054165,6843.986842,5.213962827,7409.931418,NA,0,NA,NA,NA,NA,0.505865071,0.505865071,0.542595785,22521335895,2885177
PAN,591,Panama,1999,NA,24993693438,45058695559,8492.244094,15309.83975,12130252200,NA,NA,NA,0,0.842386951,0.842386951,54.60038639,56.58893484,0.119575646,0.018791101,12130252200,NA,12572036512,NA,20519609505,3.917206707,22216421900,NA,0,4121.56222,4121.56222,6972.060094,1.871325225,7548.595334,NA,0,NA,NA,NA,NA,0.503008351,0.503008351,0.537600108,23403544152,2943120
PAN,591,Panama,2000,10039.89844,26253894830,46282207573,8746.25169,15418.50605,12304115000,2.715373516,2.715373516,12523684362,0,-1.248181862,-1.248181862,53.91887427,55.88260202,0.113526165,0.023659223,12304115000,NA,12752231403,NA,21076793606,2.715373802,22819680800,NA,0,4099.00654,4099.00654,7021.546436,0.709780771,7602.173812,NA,0,NA,NA,NA,NA,0.485727222,0.485727222,0.527834313,24039038471,3001731
PAN,591,Panama,2001,9907.385742,26999215054,46547993865,8820.321256,15206.67393,12502013400,0.574272931,0.574272931,12595604491,0,1.028214081,1.028214081,54.47327573,56.4571948,0.114534951,0.009541277,12502013400,NA,12957337271,NA,21197831972,0.574273151,22950728100,NA,0,4084.258536,4084.258536,6925.078657,-1.37388223,7497.728897,NA,0,NA,NA,NA,NA,0.479915333,0.479915333,0.514903053,24177087004,3061024
PAN,591,Panama,2002,9941.921875,28029986994,47585618155,8981.120412,15246.96271,12994310400,2.22888732,2.22888732,12876346309,0,1.671335846,1.671335846,55.38370711,57.40078413,0.104901871,0.018215437,12994310400,NA,13467563750,NA,21670363300,2.229149323,23462334100,NA,0,4163.521959,4163.521959,6943.42606,0.264941437,7517.593488,NA,0,NA,NA,NA,NA,0.480469854,0.480469854,0.511962224,24715967483,3120990
PAN,591,Panama,2003,10173.12891,29785460325,49586829378,9361.763085,15585.46162,13693981200,4.20576334,4.20576334,13417894964,0,1.131364256,1.131364256,56.01029858,58.05019609,0.108136958,0.035719456,13693981200,NA,14192716591,NA,22581709542,4.205495906,24449041600,NA,0,4304.10698,4304.10698,7097.577559,2.220107149,7684.492118,NA,0,NA,NA,NA,NA,0.476498145,0.476498145,0.502558846,25755463046,3181608
PAN,591,Panama,2004,10743.45215,32887152150,53316790215,10139.9934,16439.00021,15013381700,7.522080421,7.522080421,14427199799,0,1.965004539,1.965004539,57.11090349,59.19088508,0.098052687,0.062094948,15013381700,NA,15560169714,NA,24280323736,7.52207972,26288118000,NA,0,4629.029316,4629.029316,7486.276751,5.476505033,8105.333716,NA,0,NA,NA,NA,NA,0.473138253,0.473138253,0.491778534,27692809870,3243311
PAN,591,Panama,2005,11312.42383,36357474560,57150949537,10997.86034,17287.72883,16374393900,7.191278934,7.191278934,15464700000,0,1.74832135,1.74832135,58.10938561,60.22573196,0.098719574,0,16374393900,NA,16970750038,NA,26026389641,7.191279345,28178570000,NA,0,4953.12998,4953.12998,7872.785496,5.162896826,8523.803733,NA,0,NA,NA,NA,NA,0.466774721,0.466774721,0.489224989,29684275079,3305868
PAN,591,Panama,2006,12061.63965,40721509618,62095915835,12088.65286,18433.89347,18141666300,8.527761459,8.527761459,16783492678,0,1.969984751,1.969984751,59.25413164,61.41216969,0.127267315,0,18141666300,NA,18802386575,NA,28278314074,8.652465686,30616711100,NA,0,5385.564243,5385.564243,8394.745809,6.629931853,9088.926112,NA,0,NA,NA,NA,NA,0.461731079,0.461731079,0.48558492,32215679365,3368573
PAN,591,Panama,2007,13287.4502,46837033653,69537481144,13648.68941,20263.78292,21295984200,12.11266136,12.11266136,18816420258,0,4.824940188,4.824940188,62.11310805,64.37527015,0.117743566,0,21295984200,NA,22071584870,NA,31667183023,11.98398511,34285813200,NA,0,6205.821576,6205.821576,9228.07257,9.926765854,9991.162526,NA,0,NA,NA,NA,NA,0.471242159,0.471242159,0.491797793,35934354292,3431614
PNG,598,Papua New Guinea,1980,NA,NA,NA,NA,NA,1708100000,NA,NA,NA,0,7.091315072,NA,9.876083928,NA,5.404921889,19.74569202,2545808456,NA,NA,NA,6505978016,-2.303451201,17295316772,NA,0,819.9620894,550.150284,2095.466105,-4.282248197,5570.530668,NA,0,NA,NA,NA,NA,NA,NA,NA,6238760076,3104788
PNG,598,Papua New Guinea,1981,NA,NA,NA,NA,NA,1681200000,NA,NA,NA,0,-1.303602361,NA,9.747339065,NA,3.334758096,16.79484738,2498190847,NA,NA,NA,6488097665,-0.274829572,17247784127,NA,0,788.3033453,530.5021374,2047.317201,-2.2977658,5442.53292,NA,0,NA,NA,NA,NA,NA,NA,NA,6221614233,3169073
PNG,598,Papua New Guinea,1982,NA,NA,NA,NA,NA,1749200000,NA,NA,NA,0,3.678801546,NA,10.10592432,NA,5.358007343,14.57922143,2368719683,NA,NA,NA,6510997035,0.352944289,17308659196,NA,0,732.1565361,540.6668513,2012.508727,-1.700199361,5349.99901,NA,0,NA,NA,NA,NA,NA,NA,NA,6243572748,3235264
PNG,598,Papua New Guinea,1983,NA,NA,NA,NA,NA,2142500000,NA,NA,NA,0,18.65996036,NA,11.9916858,NA,4.569727781,16.2826398,2562351551,NA,NA,NA,6720857086,3.223163064,17866545506,NA,0,775.6059539,648.519816,2034.356593,1.085603534,5408.078788,NA,0,NA,NA,NA,NA,NA,NA,NA,6444813776,3303677
PNG,598,Papua New Guinea,1984,NA,NA,NA,NA,NA,2293700100,NA,NA,NA,0,7.438292908,NA,12.88366251,NA,3.154521739,12.35991793,2552662617,NA,NA,NA,6697016429,-0.354726452,17803168143,NA,0,756.4643928,679.7225931,1984.615762,-2.445039916,5275.849103,NA,0,NA,NA,NA,NA,NA,NA,NA,6421952186,3374465
PNG,598,Papua New Guinea,1985,NA,NA,NA,NA,NA,2424100100,NA,NA,NA,0,1.620138341,NA,13.09239567,NA,3.26892144,17.74889813,2423339172,NA,NA,NA,6964909833,4.000190344,18515328756,NA,0,702.9104109,703.1311248,2020.23212,1.794622345,5370.53067,NA,0,NA,NA,NA,NA,NA,NA,NA,6678842529,3447579
PNG,598,Papua New Guinea,1986,NA,NA,NA,NA,NA,2572300000,NA,NA,NA,0,1.356869088,NA,13.27004234,NA,4.340927693,16.05481245,2647995602,NA,NA,NA,7291777026,4.693057069,19384263701,NA,0,751.6488052,730.1621725,2069.812912,2.454212646,5502.334913,NA,0,NA,NA,NA,NA,NA,NA,NA,6992284562,3522916
PNG,598,Papua New Guinea,1987,NA,NA,NA,NA,NA,2854299900,NA,NA,NA,0,7.97159996,NA,14.32787703,NA,4.584020558,19.67506473,3143851794,NA,NA,NA,7493795332,2.770494832,19921303725,NA,0,873.2089676,792.7855485,2081.411502,0.56036899,5533.168291,NA,0,NA,NA,NA,NA,NA,NA,NA,7186005091,3600343
