iso3_alpha,iso_num,year,country,gdppc,pop
SWE,752,1941,Sweden,20.34,
SWE,752,1942,Sweden,20.47,
SWE,752,1943,Sweden,21.41,
SWE,752,1944,Sweden,21.84,
SWE,752,1945,Sweden,22.04,
SWE,752,1946,Sweden,24.14,
SWE,752,1947,Sweden,25.47,
SWE,752,1948,Sweden,25.56,
SWE,752,1949,Sweden,25.87,
SWE,752,1950,Sweden,27.46,
SWE,752,1951,Sweden,28.01,
SWE,752,1952,Sweden,28.26,
SWE,752,1953,Sweden,29.05,
SWE,752,1954,Sweden,30.54,
SWE,752,1955,Sweden,31.26,
SWE,752,1956,Sweden,32.07,
SWE,752,1957,Sweden,32.62,
SWE,752,1958,Sweden,33.21,
SWE,752,1959,Sweden,34.82,
SWE,752,1960,Sweden,35.93,
SWE,752,1961,Sweden,37.78,
SWE,752,1962,Sweden,39.18,
SWE,752,1963,Sweden,41.05,
SWE,752,1964,Sweden,43.54,
SWE,752,1965,Sweden,44.79,
SWE,752,1966,Sweden,45.3,
SWE,752,1967,Sweden,46.48,
SWE,752,1968,Sweden,47.91,
SWE,752,1969,Sweden,49.97,
SWE,752,1970,Sweden,52.74,
SWE,752,1971,Sweden,52.87,
SWE,752,1972,Sweden,53.92,
SWE,752,1973,Sweden,55.97,
SWE,752,1974,Sweden,57.59,
SWE,752,1975,Sweden,58.84,
SWE,752,1976,Sweden,59.25,
SWE,752,1977,Sweden,58.09,
SWE,752,1978,Sweden,58.94,
SWE,752,1979,Sweden,61.07,
SWE,752,1980,Sweden,61.97,
SWE,752,1981,Sweden,61.77,
SWE,752,1982,Sweden,62.47,
SWE,752,1983,Sweden,63.57,
SWE,752,1984,Sweden,66.23,
SWE,752,1985,Sweden,67.57,
SWE,752,1986,Sweden,69.35,
SWE,752,1987,Sweden,71.51,
SWE,752,1988,Sweden,73.09,
SWE,752,1989,Sweden,74.63,
SWE,752,1990,Sweden,74.81,
SWE,752,1991,Sweden,73.46,
SWE,752,1992,Sweden,72.14,
SWE,752,1993,Sweden,70.24,
SWE,752,1994,Sweden,72.48,
SWE,752,1995,Sweden,74.92,
SWE,752,1996,Sweden,75.81,
SWE,752,1997,Sweden,77.54,
SWE,752,1998,Sweden,80.33,
SWE,752,1999,Sweden,83.91,
SWE,752,2000,Sweden,87.41,
SWE,752,2001,Sweden,88.11,
SWE,752,2002,Sweden,89.58,
SWE,752,2003,Sweden,90.76,
SWE,752,2004,Sweden,94.15,
SWE,752,2005,Sweden,96.5,
SWE,752,2006,Sweden,100,
SWE,752,2007,Sweden,101.8,
SWE,752,2008,Sweden,100.86,
SWE,752,2009,Sweden,96.02,
CHE,756,1851,Switzerland,9.03,
CHE,756,1852,Switzerland,9.78,
CHE,756,1853,Switzerland,9.93,
CHE,756,1854,Switzerland,9.11,
CHE,756,1855,Switzerland,10.34,
CHE,756,1856,Switzerland,10.27,
CHE,756,1857,Switzerland,11.19,
CHE,756,1858,Switzerland,13.13,
CHE,756,1859,Switzerland,12.83,
CHE,756,1860,Switzerland,11.51,
CHE,756,1861,Switzerland,12.19,
CHE,756,1862,Switzerland,12.98,
CHE,756,1863,Switzerland,13.3,
CHE,756,1864,Switzerland,12.76,
CHE,756,1865,Switzerland,13.48,
CHE,756,1866,Switzerland,13.38,
CHE,756,1867,Switzerland,11.67,
CHE,756,1868,Switzerland,13.37,
CHE,756,1869,Switzerland,14.42,
CHE,756,1870,Switzerland,13.67,
CHE,756,1871,Switzerland,14.88,
CHE,756,1872,Switzerland,14.75,
CHE,756,1873,Switzerland,15.18,
CHE,756,1874,Switzerland,15.97,
CHE,756,1875,Switzerland,17.33,
CHE,756,1876,Switzerland,17.11,
CHE,756,1877,Switzerland,15.24,
CHE,756,1878,Switzerland,14.97,
CHE,756,1879,Switzerland,14.53,
CHE,756,1880,Switzerland,15.66,
CHE,756,1881,Switzerland,15.48,
CHE,756,1882,Switzerland,15.08,
CHE,756,1883,Switzerland,14.65,
CHE,756,1884,Switzerland,15.91,
CHE,756,1885,Switzerland,16.6,
CHE,756,1886,Switzerland,17.14,
CHE,756,1887,Switzerland,17.09,
CHE,756,1888,Switzerland,17.23,
CHE,756,1889,Switzerland,17.67,
CHE,756,1890,Switzerland,18.99,
CHE,756,1891,Switzerland,17.71,
CHE,756,1892,Switzerland,19,
CHE,756,1893,Switzerland,19.61,
CHE,756,1894,Switzerland,18.85,
CHE,756,1895,Switzerland,20.67,
CHE,756,1896,Switzerland,20.82,
CHE,756,1897,Switzerland,21.56,
CHE,756,1898,Switzerland,21.58,
CHE,756,1899,Switzerland,22.47,
CHE,756,1900,Switzerland,22.39,
CHE,756,1901,Switzerland,21.82,
CHE,756,1902,Switzerland,22.05,
CHE,756,1903,Switzerland,21.37,
CHE,756,1904,Switzerland,22.07,
CHE,756,1905,Switzerland,22.64,
CHE,756,1906,Switzerland,24.35,
CHE,756,1907,Switzerland,24.17,
CHE,756,1908,Switzerland,23.48,
CHE,756,1909,Switzerland,24.4,
CHE,756,1910,Switzerland,24.98,
CHE,756,1911,Switzerland,25.25,
CHE,756,1912,Switzerland,25.26,
CHE,756,1913,Switzerland,24.52,
CHE,756,1914,Switzerland,23.77,
CHE,756,1915,Switzerland,24.59,
CHE,756,1916,Switzerland,24.73,
CHE,756,1917,Switzerland,22.85,
CHE,756,1918,Switzerland,20.43,
CHE,756,1919,Switzerland,21.71,
CHE,756,1920,Switzerland,23.57,
CHE,756,1921,Switzerland,22.06,
CHE,756,1922,Switzerland,24.2,
CHE,756,1923,Switzerland,26.06,
CHE,756,1924,Switzerland,26.94,
CHE,756,1925,Switzerland,27.54,
CHE,756,1926,Switzerland,28.2,
CHE,756,1927,Switzerland,29.77,
CHE,756,1928,Switzerland,31.4,
CHE,756,1929,Switzerland,32.72,
CHE,756,1930,Switzerland,32.66,
CHE,756,1931,Switzerland,31.6,
CHE,756,1932,Switzerland,30.57,
CHE,756,1933,Switzerland,32.14,
CHE,756,1934,Switzerland,32.1,
CHE,756,1935,Switzerland,31.63,
CHE,756,1936,Switzerland,31.14,
CHE,756,1937,Switzerland,32.32,
CHE,756,1938,Switzerland,32.35,
CHE,756,1939,Switzerland,32.64,
CHE,756,1940,Switzerland,31.18,
CHE,756,1941,Switzerland,29.5,
CHE,756,1942,Switzerland,28.52,
CHE,756,1943,Switzerland,28.92,
CHE,756,1944,Switzerland,29.06,
CHE,756,1945,Switzerland,30.8,
CHE,756,1946,Switzerland,34.69,
CHE,756,1947,Switzerland,36.94,
CHE,756,1948,Switzerland,36.69,
CHE,756,1949,Switzerland,34.95,
CHE,756,1950,Switzerland,37,
CHE,756,1951,Switzerland,39.36,
CHE,756,1952,Switzerland,39.12,
CHE,756,1953,Switzerland,39.91,
CHE,756,1954,Switzerland,41.69,
CHE,756,1955,Switzerland,43.95,
CHE,756,1956,Switzerland,46.18,
CHE,756,1957,Switzerland,47.28,
CHE,756,1958,Switzerland,45.59,
CHE,756,1959,Switzerland,47.92,
CHE,756,1960,Switzerland,50.25,
CHE,756,1961,Switzerland,53.04,
CHE,756,1962,Switzerland,54.22,
CHE,756,1963,Switzerland,55.73,
CHE,756,1964,Switzerland,57.63,
CHE,756,1965,Switzerland,58.85,
CHE,756,1966,Switzerland,59.74,
CHE,756,1967,Switzerland,60.87,
CHE,756,1968,Switzerland,62.42,
CHE,756,1969,Switzerland,65.11,
CHE,756,1970,Switzerland,68.67,
CHE,756,1971,Switzerland,70.77,
CHE,756,1972,Switzerland,72.57,
CHE,756,1973,Switzerland,74.41,
CHE,756,1974,Switzerland,75.07,
CHE,756,1975,Switzerland,70.69,
CHE,756,1976,Switzerland,70.87,
CHE,756,1977,Switzerland,72.73,
CHE,756,1978,Switzerland,72.98,
CHE,756,1979,Switzerland,74.54,
CHE,756,1980,Switzerland,77.41,
CHE,756,1981,Switzerland,78.29,
CHE,756,1982,Switzerland,76.73,
CHE,756,1983,Switzerland,76.75,
CHE,756,1984,Switzerland,78.81,
CHE,756,1985,Switzerland,81.17,
CHE,756,1986,Switzerland,82.07,
CHE,756,1987,Switzerland,82.51,
CHE,756,1988,Switzerland,84.55,
CHE,756,1989,Switzerland,87.64,
CHE,756,1990,Switzerland,90.03,
CHE,756,1991,Switzerland,88.07,
CHE,756,1992,Switzerland,87.21,
CHE,756,1993,Switzerland,86.26,
CHE,756,1994,Switzerland,86.6,
CHE,756,1995,Switzerland,86.39,
CHE,756,1996,Switzerland,86.64,
CHE,756,1997,Switzerland,88.28,
CHE,756,1998,Switzerland,90.44,
CHE,756,1999,Switzerland,91.31,
CHE,756,2000,Switzerland,94.15,
CHE,756,2001,Switzerland,94.66,
CHE,756,2002,Switzerland,94.43,
CHE,756,2003,Switzerland,93.65,
CHE,756,2004,Switzerland,95.48,
CHE,756,2005,Switzerland,97.3,
CHE,756,2006,Switzerland,100,
CHE,756,2007,Switzerland,102.41,
CHE,756,2008,Switzerland,102.93,
CHE,756,2009,Switzerland,101.28,
TWN,158,1901,Taiwan,2.74,
TWN,158,1902,Taiwan,2.77,
TWN,158,1903,Taiwan,3.27,
TWN,158,1904,Taiwan,3.12,
TWN,158,1905,Taiwan,2.57,
TWN,158,1906,Taiwan,2.67,
TWN,158,1907,Taiwan,3.03,
TWN,158,1908,Taiwan,3.07,
TWN,158,1909,Taiwan,3.46,
TWN,158,1910,Taiwan,3.63,
TWN,158,1911,Taiwan,3.21,
TWN,158,1912,Taiwan,3.25,
TWN,158,1913,Taiwan,3.35,
TWN,158,1914,Taiwan,3.3,
TWN,158,1915,Taiwan,3.34,
TWN,158,1916,Taiwan,3.6,
TWN,158,1917,Taiwan,3.98,
TWN,158,1918,Taiwan,3.88,
TWN,158,1919,Taiwan,3.85,
TWN,158,1920,Taiwan,3.92,
TWN,158,1921,Taiwan,4.1,
TWN,158,1922,Taiwan,4.41,
TWN,158,1923,Taiwan,4.58,
TWN,158,1924,Taiwan,4.8,
TWN,158,1925,Taiwan,4.98,
TWN,158,1926,Taiwan,5.07,
TWN,158,1927,Taiwan,4.93,
TWN,158,1928,Taiwan,4.89,
TWN,158,1929,Taiwan,5.14,
TWN,158,1930,Taiwan,5.2,
TWN,158,1931,Taiwan,5.18,
TWN,158,1932,Taiwan,5.2,
TWN,158,1933,Taiwan,5.07,
TWN,158,1934,Taiwan,5.12,
TWN,158,1935,Taiwan,5.53,
TWN,158,1936,Taiwan,5.66,
TWN,158,1937,Taiwan,5.53,
TWN,158,1938,Taiwan,5.6,
TWN,158,1939,Taiwan,5.33,
TWN,158,1940,Taiwan,4.99,
TWN,158,1941,Taiwan,4.64,
TWN,158,1942,Taiwan,4.74,
TWN,158,1943,Taiwan,4.27,
TWN,158,1944,Taiwan,3.59,
TWN,158,1945,Taiwan,1.91,
TWN,158,1946,Taiwan,2.01,
TWN,158,1947,Taiwan,2.53,
TWN,158,1948,Taiwan,3.14,
TWN,158,1949,Taiwan,3.51,
TWN,158,1950,Taiwan,3.92,
TWN,158,1951,Taiwan,4.1,
TWN,158,1952,Taiwan,4.45,
TWN,158,1953,Taiwan,4.71,
TWN,158,1954,Taiwan,5,
TWN,158,1955,Taiwan,5.23,
TWN,158,1956,Taiwan,5.34,
TWN,158,1957,Taiwan,5.55,
TWN,158,1958,Taiwan,5.75,
TWN,158,1959,Taiwan,6,
TWN,158,1960,Taiwan,6.19,
TWN,158,1961,Taiwan,6.41,
TWN,158,1962,Taiwan,6.71,
TWN,158,1963,Taiwan,7.14,
TWN,158,1964,Taiwan,7.8,
TWN,158,1965,Taiwan,8.46,
TWN,158,1966,Taiwan,9,
TWN,158,1967,Taiwan,9.74,
TWN,158,1968,Taiwan,10.42,
TWN,158,1969,Taiwan,11.13,
TWN,158,1970,Taiwan,12.16,
TWN,158,1971,Taiwan,13.45,
TWN,158,1972,Taiwan,14.96,
TWN,158,1973,Taiwan,16.6,
TWN,158,1974,Taiwan,16.51,
TWN,158,1975,Taiwan,17.01,
TWN,158,1976,Taiwan,19.04,
TWN,158,1977,Taiwan,20.61,
TWN,158,1978,Taiwan,23.03,
TWN,158,1979,Taiwan,24.52,
TWN,158,1980,Taiwan,25.77,
TWN,158,1981,Taiwan,26.9,
TWN,158,1982,Taiwan,27.35,
TWN,158,1983,Taiwan,29.18,
TWN,158,1984,Taiwan,31.88,
TWN,158,1985,Taiwan,33.05,
TWN,158,1986,Taiwan,36.48,
TWN,158,1987,Taiwan,40.72,
TWN,158,1988,Taiwan,43.54,
TWN,158,1989,Taiwan,46.72,
TWN,158,1990,Taiwan,49.21,
TWN,158,1991,Taiwan,52.43,
TWN,158,1992,Taiwan,56.04,
TWN,158,1993,Taiwan,59.38,
TWN,158,1994,Taiwan,63.18,
TWN,158,1995,Taiwan,66.7,
TWN,158,1996,Taiwan,70.38,
TWN,158,1997,Taiwan,74.43,
TWN,158,1998,Taiwan,77.15,
TWN,158,1999,Taiwan,80.98,
TWN,158,2000,Taiwan,85.07,
TWN,158,2001,Taiwan,82.63,
TWN,158,2002,Taiwan,85.58,
TWN,158,2003,Taiwan,87.95,
TWN,158,2004,Taiwan,92.96,
TWN,158,2005,Taiwan,96.02,
TWN,158,2006,Taiwan,100,
TWN,158,2007,Taiwan,105.61,
TWN,158,2008,Taiwan,111.52,
TWN,158,2009,Taiwan,109,
TUR,792,1875,Turkey,10.2,
TUR,792,1876,Turkey,11.46,
TUR,792,1877,Turkey,10.08,
TUR,792,1878,Turkey,9.94,
TUR,792,1879,Turkey,7.82,
TUR,792,1880,Turkey,6.43,
TUR,792,1881,Turkey,6.64,
TUR,792,1882,Turkey,8.13,
TUR,792,1883,Turkey,8.49,
TUR,792,1884,Turkey,10.04,
TUR,792,1885,Turkey,11.53,
TUR,792,1886,Turkey,10.39,
TUR,792,1887,Turkey,9.68,
TUR,792,1888,Turkey,9.26,
TUR,792,1889,Turkey,9.52,
TUR,792,1890,Turkey,9.78,
TUR,792,1891,Turkey,10.25,
TUR,792,1892,Turkey,10.57,
TUR,792,1893,Turkey,10.47,
TUR,792,1894,Turkey,9.76,
TUR,792,1895,Turkey,9.56,
TUR,792,1896,Turkey,9.82,
TUR,792,1897,Turkey,9.92,
TUR,792,1898,Turkey,10.14,
TUR,792,1899,Turkey,10.3,
TUR,792,1900,Turkey,10.2,
TUR,792,1901,Turkey,10.49,
TUR,792,1902,Turkey,10.21,
TUR,792,1903,Turkey,10.29,
TUR,792,1904,Turkey,10.09,
TUR,792,1905,Turkey,10.62,
TUR,792,1906,Turkey,11.26,
TUR,792,1907,Turkey,11.62,
TUR,792,1908,Turkey,11.43,
TUR,792,1909,Turkey,12.44,
TUR,792,1910,Turkey,13.59,
TUR,792,1911,Turkey,13.94,
TUR,792,1912,Turkey,13.68,
TUR,792,1913,Turkey,13.96,
TUR,792,1914,Turkey,13.53,
TUR,792,1915,Turkey,9.97,
TUR,792,1916,Turkey,9.07,
TUR,792,1917,Turkey,8.52,
TUR,792,1918,Turkey,8.34,
TUR,792,1919,Turkey,7.79,
TUR,792,1920,Turkey,7.69,
TUR,792,1921,Turkey,7.96,
TUR,792,1922,Turkey,9.01,
TUR,792,1923,Turkey,10.52,
TUR,792,1924,Turkey,11.99,
TUR,792,1925,Turkey,13.42,
TUR,792,1926,Turkey,15.78,
TUR,792,1927,Turkey,13.65,
TUR,792,1928,Turkey,14.91,
TUR,792,1929,Turkey,17.88,
TUR,792,1930,Turkey,18.05,
TUR,792,1931,Turkey,19.24,
TUR,792,1932,Turkey,16.89,
TUR,792,1933,Turkey,19.23,
TUR,792,1934,Turkey,20.14,
TUR,792,1935,Turkey,19.21,
TUR,792,1936,Turkey,23.32,
TUR,792,1937,Turkey,23.26,
TUR,792,1938,Turkey,25.05,
TUR,792,1939,Turkey,26.04,
TUR,792,1940,Turkey,24.34,
TUR,792,1941,Turkey,21.56,
TUR,792,1942,Turkey,22.52,
TUR,792,1943,Turkey,20.07,
TUR,792,1944,Turkey,18.84,
TUR,792,1945,Turkey,15.76,
TUR,792,1946,Turkey,20.45,
TUR,792,1947,Turkey,20.81,
TUR,792,1948,Turkey,23.62,
TUR,792,1949,Turkey,21.89,
TUR,792,1950,Turkey,23.43,
TUR,792,1951,Turkey,25.82,
TUR,792,1952,Turkey,28.23,
TUR,792,1953,Turkey,30.64,
TUR,792,1954,Turkey,28.91,
TUR,792,1955,Turkey,30.41,
TUR,792,1956,Turkey,30.48,
TUR,792,1957,Turkey,31.92,
TUR,792,1958,Turkey,32.33,
TUR,792,1959,Turkey,32.79,
TUR,792,1960,Turkey,33.56,
TUR,792,1961,Turkey,33.25,
TUR,792,1962,Turkey,34.43,
TUR,792,1963,Turkey,36.83,
TUR,792,1964,Turkey,37.45,
TUR,792,1965,Turkey,37.49,
TUR,792,1966,Turkey,40.94,
TUR,792,1967,Turkey,41.75,
TUR,792,1968,Turkey,43.49,
TUR,792,1969,Turkey,44.15,
TUR,792,1970,Turkey,44.44,
TUR,792,1971,Turkey,45.76,
TUR,792,1972,Turkey,47.95,
TUR,792,1973,Turkey,48.27,
TUR,792,1974,Turkey,49.77,
TUR,792,1975,Turkey,52.17,
TUR,792,1976,Turkey,56.47,
TUR,792,1977,Turkey,57.22,
TUR,792,1978,Turkey,56.93,
TUR,792,1979,Turkey,55.37,
TUR,792,1980,Turkey,52.77,
TUR,792,1981,Turkey,54.07,
TUR,792,1982,Turkey,54.63,
TUR,792,1983,Turkey,55.97,
TUR,792,1984,Turkey,58.32,
TUR,792,1985,Turkey,59.36,
TUR,792,1986,Turkey,62.16,
TUR,792,1987,Turkey,66.69,
TUR,792,1988,Turkey,66.64,
TUR,792,1989,Turkey,65.34,
TUR,792,1990,Turkey,69.9,
TUR,792,1991,Turkey,69.17,
TUR,792,1992,Turkey,71.97,
TUR,792,1993,Turkey,76.38,
TUR,792,1994,Turkey,70.77,
TUR,792,1995,Turkey,74.55,
TUR,792,1996,Turkey,78.4,
TUR,792,1997,Turkey,82.88,
TUR,792,1998,Turkey,83.96,
TUR,792,1999,Turkey,78.54,
TUR,792,2000,Turkey,82.99,
TUR,792,2001,Turkey,75.4,
TUR,792,2002,Turkey,80.18,
TUR,792,2003,Turkey,83.58,
TUR,792,2004,Turkey,89.84,
TUR,792,2005,Turkey,95.34,
TUR,792,2006,Turkey,100,
TUR,792,2007,Turkey,103.36,
TUR,792,2008,Turkey,103,
TUR,792,2009,Turkey,96.89,
GBR,826,1830,United Kingdom,7.46,
GBR,826,1831,United Kingdom,7.71,
GBR,826,1832,United Kingdom,7.51,
GBR,826,1833,United Kingdom,7.55,
GBR,826,1834,United Kingdom,7.81,
GBR,826,1835,United Kingdom,8.14,
GBR,826,1836,United Kingdom,8.19,
GBR,826,1837,United Kingdom,8.06,
GBR,826,1838,United Kingdom,8.43,
GBR,826,1839,United Kingdom,8.73,
GBR,826,1840,United Kingdom,8.39,
GBR,826,1841,United Kingdom,7.98,
GBR,826,1842,United Kingdom,7.86,
GBR,826,1843,United Kingdom,8.03,
GBR,826,1844,United Kingdom,8.39,
GBR,826,1845,United Kingdom,8.77,
GBR,826,1846,United Kingdom,9.3,
GBR,826,1847,United Kingdom,9.12,
GBR,826,1848,United Kingdom,9.56,
GBR,826,1849,United Kingdom,9.77,
GBR,826,1850,United Kingdom,9.69,
GBR,826,1851,United Kingdom,10.2,
GBR,826,1852,United Kingdom,10.35,
GBR,826,1853,United Kingdom,10.58,
GBR,826,1854,United Kingdom,10.7,
GBR,826,1855,United Kingdom,10.77,
GBR,826,1856,United Kingdom,11.17,
GBR,826,1857,United Kingdom,11.09,
GBR,826,1858,United Kingdom,11.03,
GBR,826,1859,United Kingdom,11.4,
GBR,826,1860,United Kingdom,11.51,
GBR,826,1861,United Kingdom,11.67,
GBR,826,1862,United Kingdom,11.69,
GBR,826,1863,United Kingdom,11.89,
GBR,826,1864,United Kingdom,11.99,
GBR,826,1865,United Kingdom,12.43,
GBR,826,1866,United Kingdom,12.43,
GBR,826,1867,United Kingdom,12.17,
GBR,826,1868,United Kingdom,12.46,
GBR,826,1869,United Kingdom,12.59,
GBR,826,1870,United Kingdom,13.54,
GBR,826,1871,United Kingdom,13.93,
GBR,826,1872,United Kingdom,13.88,
GBR,826,1873,United Kingdom,14.19,
GBR,826,1874,United Kingdom,14.13,
GBR,826,1875,United Kingdom,14.36,
GBR,826,1876,United Kingdom,14.29,
GBR,826,1877,United Kingdom,14.33,
GBR,826,1878,United Kingdom,14.09,
GBR,826,1879,United Kingdom,14.05,
GBR,826,1880,United Kingdom,14.44,
GBR,826,1881,United Kingdom,14.91,
GBR,826,1882,United Kingdom,15.2,
GBR,826,1883,United Kingdom,15.26,
GBR,826,1884,United Kingdom,15.22,
GBR,826,1885,United Kingdom,14.99,
GBR,826,1886,United Kingdom,15.13,
GBR,826,1887,United Kingdom,15.55,
GBR,826,1888,United Kingdom,16.08,
GBR,826,1889,United Kingdom,16.89,
GBR,826,1890,United Kingdom,16.86,
GBR,826,1891,United Kingdom,16.61,
GBR,826,1892,United Kingdom,16.07,
GBR,826,1893,United Kingdom,15.89,
GBR,826,1894,United Kingdom,16.99,
GBR,826,1895,United Kingdom,17.34,
GBR,826,1896,United Kingdom,17.78,
GBR,826,1897,United Kingdom,17.72,
GBR,826,1898,United Kingdom,18.49,
GBR,826,1899,United Kingdom,19.16,
GBR,826,1900,United Kingdom,18.7,
GBR,826,1901,United Kingdom,18.73,
GBR,826,1902,United Kingdom,18.91,
GBR,826,1903,United Kingdom,18.46,
GBR,826,1904,United Kingdom,18.5,
GBR,826,1905,United Kingdom,19.05,
GBR,826,1906,United Kingdom,19.35,
GBR,826,1907,United Kingdom,19.59,
GBR,826,1908,United Kingdom,18.66,
GBR,826,1909,United Kingdom,19.01,
GBR,826,1910,United Kingdom,19.31,
GBR,826,1911,United Kingdom,19.83,
GBR,826,1912,United Kingdom,20.01,
GBR,826,1913,United Kingdom,20.73,
GBR,826,1914,United Kingdom,21.02,
GBR,826,1915,United Kingdom,22.22,
GBR,826,1916,United Kingdom,22.57,
GBR,826,1917,United Kingdom,22.68,
GBR,826,1918,United Kingdom,23.19,
GBR,826,1919,United Kingdom,20.91,
GBR,826,1920,United Kingdom,19.16,
GBR,826,1921,United Kingdom,18.73,
GBR,826,1922,United Kingdom,19.56,
GBR,826,1923,United Kingdom,20.08,
GBR,826,1924,United Kingdom,20.78,
GBR,826,1925,United Kingdom,21.72,
GBR,826,1926,United Kingdom,20.83,
GBR,826,1927,United Kingdom,22.43,
GBR,826,1928,United Kingdom,22.62,
GBR,826,1929,United Kingdom,23.24,
GBR,826,1930,United Kingdom,22.97,
GBR,826,1931,United Kingdom,21.69,
GBR,826,1932,United Kingdom,21.74,
GBR,826,1933,United Kingdom,22.29,
GBR,826,1934,United Kingdom,23.68,
GBR,826,1935,United Kingdom,24.48,
GBR,826,1936,United Kingdom,25.48,
GBR,826,1937,United Kingdom,26.27,
GBR,826,1938,United Kingdom,26.47,
GBR,826,1939,United Kingdom,26.46,
GBR,826,1940,United Kingdom,28.98,
GBR,826,1941,United Kingdom,31.62,
GBR,826,1942,United Kingdom,32.28,
GBR,826,1943,United Kingdom,32.73,
GBR,826,1944,United Kingdom,31.29,
GBR,826,1945,United Kingdom,29.81,
GBR,826,1946,United Kingdom,28.49,
GBR,826,1947,United Kingdom,27.9,
GBR,826,1948,United Kingdom,28.43,
GBR,826,1949,United Kingdom,29.21,
GBR,826,1950,United Kingdom,30.24,
GBR,826,1951,United Kingdom,30.97,
GBR,826,1952,United Kingdom,30.9,
GBR,826,1953,United Kingdom,31.98,
GBR,826,1954,United Kingdom,33.19,
GBR,826,1955,United Kingdom,34.22,
GBR,826,1956,United Kingdom,34.38,
GBR,826,1957,United Kingdom,34.79,
GBR,826,1958,United Kingdom,34.75,
GBR,826,1959,United Kingdom,36.03,
GBR,826,1960,United Kingdom,37.66,
GBR,826,1961,United Kingdom,38.22,
GBR,826,1962,United Kingdom,38.26,
GBR,826,1963,United Kingdom,39.66,
GBR,826,1964,United Kingdom,41.57,
GBR,826,1965,United Kingdom,42.22,
GBR,826,1966,United Kingdom,42.8,
GBR,826,1967,United Kingdom,43.61,
GBR,826,1968,United Kingdom,45.24,
GBR,826,1969,United Kingdom,45.97,
GBR,826,1970,United Kingdom,46.86,
GBR,826,1971,United Kingdom,47.58,
GBR,826,1972,United Kingdom,49.13,
GBR,826,1973,United Kingdom,52.52,
GBR,826,1974,United Kingdom,51.79,
GBR,826,1975,United Kingdom,51.47,
GBR,826,1976,United Kingdom,52.84,
GBR,826,1977,United Kingdom,54.13,
GBR,826,1978,United Kingdom,55.9,
GBR,826,1979,United Kingdom,57.34,
GBR,826,1980,United Kingdom,56.06,
GBR,826,1981,United Kingdom,55.17,
GBR,826,1982,United Kingdom,56.27,
GBR,826,1983,United Kingdom,58.21,
GBR,826,1984,United Kingdom,59.62,
GBR,826,1985,United Kingdom,61.56,
GBR,826,1986,United Kingdom,63.81,
GBR,826,1987,United Kingdom,66.53,
GBR,826,1988,United Kingdom,69.65,
GBR,826,1989,United Kingdom,70.97,
GBR,826,1990,United Kingdom,71.31,
GBR,826,1991,United Kingdom,70.12,
GBR,826,1992,United Kingdom,70.03,
GBR,826,1993,United Kingdom,71.42,
GBR,826,1994,United Kingdom,74.28,
GBR,826,1995,United Kingdom,76.19,
GBR,826,1996,United Kingdom,78.06,
GBR,826,1997,United Kingdom,80.23,
GBR,826,1998,United Kingdom,82.61,
GBR,826,1999,United Kingdom,84.76,
GBR,826,2000,United Kingdom,87.66,
GBR,826,2001,United Kingdom,89.44,
GBR,826,2002,United Kingdom,90.99,
GBR,826,2003,United Kingdom,93.24,
GBR,826,2004,United Kingdom,96,
GBR,826,2005,United Kingdom,97.5,
GBR,826,2006,United Kingdom,100,
GBR,826,2007,United Kingdom,102.35,
GBR,826,2008,United Kingdom,102.38,
GBR,826,2009,United Kingdom,96.66,
USA,840,1790,United States,2.91,
USA,840,1791,United States,2.92,
USA,840,1792,United States,2.98,
USA,840,1793,United States,3.07,
USA,840,1794,United States,3.16,
USA,840,1795,United States,3.24,
USA,840,1796,United States,3.22,
USA,840,1797,United States,3.11,
USA,840,1798,United States,3.04,
USA,840,1799,United States,3.08,
USA,840,1800,United States,3.15,
USA,840,1801,United States,3.21,
USA,840,1802,United States,3.27,
USA,840,1803,United States,3.21,
USA,840,1804,United States,3.2,
USA,840,1805,United States,3.28,
USA,840,1806,United States,3.34,
USA,840,1807,United States,3.37,
USA,840,1808,United States,3.13,
USA,840,1809,United States,3.29,
USA,840,1810,United States,3.38,
USA,840,1811,United States,3.45,
USA,840,1812,United States,3.39,
USA,840,1813,United States,3.43,
USA,840,1814,United States,3.49,
USA,840,1815,United States,3.48,
USA,840,1816,United States,3.33,
USA,840,1817,United States,3.33,
USA,840,1818,United States,3.34,
USA,840,1819,United States,3.33,
USA,840,1820,United States,3.31,
USA,840,1821,United States,3.37,
USA,840,1822,United States,3.46,
USA,840,1823,United States,3.42,
USA,840,1824,United States,3.52,
USA,840,1825,United States,3.6,
USA,840,1826,United States,3.63,
USA,840,1827,United States,3.64,
USA,840,1828,United States,3.64,
USA,840,1829,United States,3.52,
USA,840,1830,United States,3.78,
USA,840,1831,United States,4.02,
USA,840,1832,United States,4.17,
USA,840,1833,United States,4.32,
USA,840,1834,United States,4.11,
USA,840,1835,United States,4.27,
USA,840,1836,United States,4.33,
USA,840,1837,United States,4.19,
USA,840,1838,United States,4.15,
USA,840,1839,United States,4.36,
USA,840,1840,United States,4.14,
USA,840,1841,United States,4.05,
USA,840,1842,United States,4.02,
USA,840,1843,United States,4.08,
USA,840,1844,United States,4.31,
USA,840,1845,United States,4.38,
USA,840,1846,United States,4.41,
USA,840,1847,United States,4.52,
USA,840,1848,United States,4.64,
USA,840,1849,United States,4.52,
USA,840,1850,United States,4.54,
